,AMT,AMT,AMT,AMT,AMT,CCI,CCI,CCI,CCI,CCI,EQIX,EQIX,EQIX,EQIX,EQIX,PLD,PLD,PLD,PLD,PLD,PSA,PSA,PSA,PSA,PSA
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 00:00:00-04:00,253.68,254.55,251.63,252.48,1141856.0,186.77,186.77,184.15,184.67,1124988.0,723.8,723.8,710.25,713.66,221985.0,115.32,115.48,114.77,114.84,1731377.0,275.5,275.87,273.7358,274.91,381232.0
2021-04-28 00:00:00-04:00,253.25,254.66,251.41,251.95,1016976.0,185.21,186.04,184.63,185.28,937258.0,715.01,715.49,703.95,706.25,344673.0,115.01,115.8,114.84,115.11,1405690.0,275.43,276.42,273.03,273.23,351693.0
2021-04-29 00:00:00-04:00,253.0,253.0,245.37,250.32,1616663.0,186.4,188.36,184.9,187.93,1214048.0,722.42,722.42,695.02,707.12,354547.0,115.39,116.485,115.26,116.26,1052489.0,274.57,279.92,273.6186,279.82,583640.0
2021-04-30 00:00:00-04:00,251.27,255.0,249.6,254.78,1144364.0,186.85,189.59,187.145,189.16,899379.0,704.32,725.45,703.79,720.76,387343.0,116.24,116.97,115.32,116.54,1835310.0,279.47,282.09,277.48,280.95,392829.0
2021-05-03 00:00:00-04:00,253.95,254.24,252.15,252.79,1314477.0,189.05,189.14,187.16,187.81,979524.0,720.78,720.985,708.79,711.55,243933.0,116.84,116.93,115.64,116.02,1464234.0,281.49,282.06,276.05,278.01,474880.0
2021-05-04 00:00:00-04:00,252.95,252.95,247.62,248.87,1458868.0,187.0,187.88,182.15,183.93,2485854.0,711.9,718.54,705.38,710.2,449891.0,116.0,116.58,114.72,115.6,1459433.0,279.56,283.07,278.35,279.49,504677.0
2021-05-05 00:00:00-04:00,245.0,249.645,244.03,248.71,2229613.0,183.79,184.53,181.68,183.2,1400907.0,702.23,710.0,690.83,693.58,310749.0,115.41,115.49,112.47,113.0,1636428.0,278.13,278.83,273.46,274.37,541506.0
2021-05-06 00:00:00-04:00,244.28,246.83,242.35,244.05,4396428.0,183.23,183.23,179.85,180.8,1674389.0,693.0,702.505,690.6,698.7,245542.0,113.33,115.0,113.04,114.73,1230855.0,275.29,276.75,274.0,275.32,452212.0
2021-05-07 00:00:00-04:00,245.65,249.03,245.01,247.54,3613299.0,182.48,184.28,181.96,183.27,1204749.0,696.82,714.3,696.82,713.0,263294.0,114.89,116.08,114.89,116.02,1196533.0,275.15,277.6,274.2,277.34,336749.0
2021-05-10 00:00:00-04:00,249.0,250.61,247.373,248.62,1542697.0,183.32,183.91,182.82,183.21,1229849.0,715.48,723.79,708.17,720.12,347753.0,116.06,117.61,115.81,116.2,1449050.0,277.65,279.82,276.65,277.15,525537.0
2021-05-11 00:00:00-04:00,247.83,248.0,244.0,247.2,1427918.0,182.09,183.0,180.55,182.18,1019324.0,716.91,718.86,704.97,718.41,258396.0,115.48,115.59,113.32,114.84,1476374.0,276.83,276.83,272.29,274.31,567824.0
2021-05-12 00:00:00-04:00,246.09,247.03,241.43,241.92,1053622.0,181.63,181.94,178.73,178.78,1126984.0,718.0,712.62,704.23,705.46,358288.0,113.92,114.58,112.0,112.38,1562086.0,274.45,275.51,269.55,269.72,474607.0
2021-05-13 00:00:00-04:00,243.0,245.32,240.87,244.0,1089359.0,179.1,181.08,178.14,179.75,1510094.0,706.73,720.63,701.03,715.43,288607.0,112.74,114.54,112.04,113.51,1643420.0,270.09,275.74,269.66,273.74,490428.0
2021-05-14 00:00:00-04:00,245.17,247.82,244.62,246.76,1516665.0,180.68,181.99,180.1475,181.05,1172135.0,719.81,727.97,714.43,721.54,268094.0,114.13,115.2834,113.935,114.61,1656494.0,273.22,275.25,271.9898,273.45,376271.0
2021-05-17 00:00:00-04:00,245.0,247.5,244.85,246.0,1192986.0,180.91,182.81,180.81,182.0,963782.0,714.96,721.92,711.39,715.02,362618.0,114.75,115.0778,113.795,114.19,981181.0,274.74,277.88,273.51,276.61,545336.0
2021-05-18 00:00:00-04:00,245.86,248.14,241.44,246.19,1737513.0,182.0,183.88,180.25,182.77,1140636.0,714.07,720.29,704.9,715.54,194869.0,114.07,115.52,113.39,114.98,1014568.0,274.68,276.66,273.77,275.58,692973.0
2021-05-19 00:00:00-04:00,244.31,247.395,242.93,246.15,1931677.0,182.17,183.27,179.66,181.85,1001757.0,710.26,719.97,707.43,714.54,216474.0,114.18,115.39,113.58,115.3,1562557.0,274.76,276.55,270.43,276.54,510404.0
2021-05-20 00:00:00-04:00,246.62,251.73,245.21,250.82,1121497.0,182.06,186.11,181.49,185.3,867217.0,715.17,733.92,714.815,727.33,364798.0,115.62,117.79,115.25,117.38,1847468.0,275.9,279.88,275.225,279.29,966558.0
2021-05-21 00:00:00-04:00,251.71,251.48,248.91,250.01,924766.0,184.83,186.08,183.96,185.58,849785.0,723.0,731.66,721.2,724.69,307590.0,117.22,118.0,116.97,117.53,1766157.0,278.63,280.74,275.27,276.64,437007.0
2021-05-24 00:00:00-04:00,250.7,253.945,250.24,252.81,910000.0,186.05,187.13,185.16,186.24,1398176.0,724.0,733.49,719.72,723.3,554022.0,118.11,119.04,117.6,118.16,1399058.0,277.63,279.73,276.45,278.42,341239.0
2021-05-25 00:00:00-04:00,253.35,254.73,249.44,253.39,1128808.0,186.44,188.99,185.13,188.2,1220311.0,727.37,737.085,718.49,735.21,238635.0,118.39,118.63,116.75,118.21,1773596.0,278.26,280.1,276.15,278.76,359501.0
2021-05-26 00:00:00-04:00,254.18,256.565,252.75,254.56,983121.0,188.2,189.86,187.65,188.37,977644.0,740.02,742.895,733.07,735.39,299777.0,118.34,118.7,117.37,117.51,1141668.0,278.94,281.82,278.51,279.59,479817.0
2021-05-27 00:00:00-04:00,254.06,256.14,252.9,254.31,1368050.0,188.07,189.51,187.28,189.27,914751.0,734.56,736.57,727.51,736.25,243022.0,117.65,118.31,116.71,116.9,1841259.0,279.49,280.88,277.1,280.07,484618.0
2021-05-28 00:00:00-04:00,256.51,257.53,255.495,255.54,843414.0,190.0,191.56,189.48,189.5,1168246.0,741.53,745.86,735.89,737.19,219523.0,117.71,118.62,117.25,117.84,1720242.0,282.1,283.05,280.64,282.4,518075.0
2021-06-01 00:00:00-04:00,256.25,258.68,254.95,258.56,1245102.0,190.72,191.57,189.52,191.53,967186.0,739.53,740.895,733.04,739.43,300989.0,118.02,120.11,117.51,119.83,1823656.0,283.36,285.675,281.64,285.56,397605.0
2021-06-02 00:00:00-04:00,259.0,263.0,258.255,262.93,1402238.0,192.0,195.4,191.77,195.34,1020273.0,743.92,759.86,741.58,758.23,424813.0,120.17,121.85,119.98,121.76,2714477.0,287.12,289.72,285.21,287.94,645915.0
2021-06-03 00:00:00-04:00,262.83,263.61,260.76,263.49,934586.0,194.8,195.36,193.8,194.97,1144135.0,750.11,779.14,750.11,777.04,603965.0,121.75,122.1629,121.11,121.89,2384041.0,287.85,289.38,286.71,288.73,553248.0
2021-06-04 00:00:00-04:00,264.59,265.66,263.05,265.29,1298677.0,195.91,197.15,195.1,196.72,700974.0,778.0,788.69,776.27,785.39,465738.0,122.36,122.73,121.47,122.4,1515869.0,290.53,291.0,287.67,288.7,429524.0
2021-06-07 00:00:00-04:00,266.09,269.12,265.12,268.59,1052481.0,196.9,198.9,196.23,198.03,821897.0,791.23,807.72,787.35,794.55,566517.0,122.82,123.17,122.395,122.6,1250434.0,289.69,293.07,288.54,291.29,589808.0
2021-06-08 00:00:00-04:00,269.21,269.21,264.35,265.97,1146955.0,198.69,199.0,195.95,196.31,1385459.0,799.99,818.33,799.99,817.31,498409.0,123.12,124.46,122.75,123.67,1656330.0,292.1,294.14,291.46,293.5,420784.0
2021-06-09 00:00:00-04:00,266.955,268.54,266.5,267.01,1075072.0,197.26,198.07,195.91,197.09,1436747.0,814.96,819.54,808.19,810.7,476180.0,124.11,124.31,123.175,123.63,1034357.0,294.0,295.23,293.24,293.96,276508.0
2021-06-10 00:00:00-04:00,266.35,270.89,265.6793,270.82,985523.0,196.79,200.47,196.355,200.24,2257518.0,808.16,828.69,806.82,822.63,387000.0,123.55,126.32,123.42,126.27,1730755.0,293.39,295.92,293.28,295.47,320333.0
2021-06-11 00:00:00-04:00,270.78,269.79,266.83,268.32,907465.0,198.74,198.92,193.5,194.33,1504521.0,812.97,820.55,812.66,815.72,491201.0,125.92,126.18,123.9,124.69,1764043.0,294.96,296.11,293.33,295.71,374724.0
2021-06-14 00:00:00-04:00,268.43,271.0,267.36,270.89,748569.0,194.0,197.26,193.56,197.07,690081.0,814.77,825.6,811.54,823.99,335909.0,124.97,126.17,124.425,126.15,1418430.0,294.0,294.79,292.0442,294.79,343735.0
2021-06-15 00:00:00-04:00,270.9,271.3,268.62,270.72,925531.0,197.0,197.0,195.29,195.46,813345.0,830.0,826.28,807.03,808.99,422248.0,126.0,125.92,123.05,123.19,2091482.0,294.09,294.69,292.24,293.19,254355.0
2021-06-16 00:00:00-04:00,271.59,271.81,265.7644,266.53,1132857.0,196.24,196.68,193.2506,193.96,904926.0,813.0,819.675,806.75,809.76,572527.0,123.67,124.22,121.35,121.4,2980602.0,293.68,295.535,292.095,292.23,440127.0
2021-06-17 00:00:00-04:00,264.52,269.6,263.78,269.51,928586.0,193.3,197.06,193.02,196.86,848371.0,809.97,816.82,805.9,815.46,564260.0,121.15,122.84,121.1,122.6,2914923.0,292.17,295.68,290.41,295.66,433807.0
2021-06-18 00:00:00-04:00,268.76,269.58,265.92,265.96,1759384.0,196.69,196.97,194.17,194.25,1682974.0,815.5,829.61,799.84,822.77,1186818.0,122.18,122.99,119.44,119.58,3834976.0,296.57,299.67,295.87,298.36,1085560.0
2021-06-21 00:00:00-04:00,265.99,268.15,264.0113,267.74,1078243.0,195.02,198.0,193.7,197.65,774869.0,818.67,826.81,802.65,822.0,615689.0,119.96,122.88,119.5,122.58,1832620.0,299.39,304.49,298.7,303.51,503333.0
2021-06-22 00:00:00-04:00,267.78,268.38,266.48,266.6,881149.0,197.18,199.22,197.11,197.12,907833.0,823.65,824.985,811.57,822.81,513280.0,122.96,122.72,121.7,121.98,1315331.0,303.48,305.59,302.33,302.45,318962.0
2021-06-23 00:00:00-04:00,266.0,266.61,263.525,264.23,930832.0,197.0,197.32,195.615,196.02,618365.0,821.62,824.72,792.03,803.55,831525.0,121.93,122.23,121.03,121.1,1383950.0,301.21,304.93,300.57,303.79,451978.0
2021-06-24 00:00:00-04:00,265.54,266.15,262.335,264.21,733724.0,197.21,197.635,195.05,195.96,774028.0,804.85,809.625,772.95,778.81,824477.0,121.49,121.83,120.47,121.27,1697662.0,303.51,304.67,300.62,301.84,433535.0
2021-06-25 00:00:00-04:00,264.41,267.46,263.81,266.57,1117483.0,195.97,197.13,195.74,196.74,927351.0,780.19,785.77,774.32,782.59,553697.0,121.05,122.07,120.59,121.99,1219639.0,301.94,305.05,300.98,304.63,345526.0
2021-06-28 00:00:00-04:00,268.37,272.0,268.37,271.8,1256435.0,197.23,198.79,196.1,198.08,997482.0,789.34,798.9,783.02,798.89,451999.0,122.47,122.49,120.61,121.63,1153678.0,305.01,305.15,302.54,304.46,359644.0
2021-06-29 00:00:00-04:00,271.41,273.78,270.26,272.85,1391953.0,198.1,199.17,196.6389,197.37,1071035.0,792.02,804.095,789.39,802.74,441977.0,121.44,122.7,121.28,121.47,1179993.0,304.46,305.63,303.26,303.47,413534.0
2021-06-30 00:00:00-04:00,272.97,274.81,270.03,270.14,1341929.0,196.01,198.21,194.87,195.1,1099623.0,808.3,809.85,798.592,803.41,561796.0,121.09,122.24,119.43,119.5,1850409.0,303.11,305.85,300.17,300.69,466313.0
2021-07-01 00:00:00-04:00,268.63,271.74,267.6519,270.4,1208236.0,194.86,195.875,193.36,194.74,1789172.0,800.56,808.6,795.2,797.22,380065.0,119.54,121.14,119.15,119.98,2316879.0,300.54,302.83,299.38,300.35,517237.0
2021-07-02 00:00:00-04:00,271.3,273.5,271.3,272.87,798981.0,195.47,197.46,194.72,196.98,862554.0,800.64,804.3059,796.01,800.49,274269.0,120.41,121.785,120.08,121.03,1245591.0,301.17,303.355,299.63,302.84,758694.0
2021-07-06 00:00:00-04:00,272.87,275.88,271.57,275.73,955390.0,197.02,199.72,196.61,199.63,939810.0,796.88,819.85,799.99,818.52,300861.0,121.26,122.71,120.245,122.56,1776329.0,302.28,308.515,300.57,307.93,470622.0
2021-07-07 00:00:00-04:00,275.25,279.66,274.01,278.12,1348636.0,199.63,201.77,198.68,200.83,1185406.0,821.0,831.72,817.22,828.42,357143.0,122.64,123.94,121.82,123.28,2334955.0,308.1,309.74,305.0,308.21,807376.0
2021-07-08 00:00:00-04:00,277.95,280.2099,276.12,277.92,973859.0,200.29,202.46,199.35,200.71,703806.0,824.0,832.92,820.63,828.19,292874.0,122.53,123.88,122.5,123.12,1542059.0,306.82,309.99,306.35,307.23,542871.0
2021-07-09 00:00:00-04:00,277.67,278.76,275.32,278.44,908149.0,201.42,201.86,200.02,201.7,937307.0,826.18,834.0,812.98,820.32,355954.0,123.47,125.45,122.94,125.38,1870701.0,309.56,312.03,306.465,311.86,407968.0
2021-07-12 00:00:00-04:00,279.17,280.65,277.74,280.08,1133036.0,201.86,203.39,201.05,203.08,1086843.0,823.05,833.94,815.69,829.66,460286.0,125.84,127.82,125.8267,127.42,2364971.0,311.68,314.585,311.58,313.75,461666.0
2021-07-13 00:00:00-04:00,278.14,281.62,277.64,278.62,983700.0,201.65,203.28,200.08,200.39,870444.0,826.3,835.71,821.56,823.05,280790.0,126.87,127.29,125.04,125.62,1333374.0,313.82,314.32,309.79,310.34,472340.0
2021-07-14 00:00:00-04:00,278.0,282.42,277.01,281.38,912309.0,200.82,202.64,200.145,202.03,958197.0,822.32,834.77,818.8973,832.38,331501.0,126.33,127.06,125.225,126.25,1600876.0,311.49,314.635,310.0,312.97,482671.0
2021-07-15 00:00:00-04:00,281.4,283.22,279.03,281.35,784723.0,202.49,203.25,201.76,202.15,825794.0,832.65,835.71,824.65,834.26,207483.0,126.33,127.41,126.01,126.92,1121736.0,313.46,314.55,311.74,313.41,545165.0
2021-07-16 00:00:00-04:00,282.24,284.11,281.14,282.47,1137743.0,202.17,203.97,202.2201,203.1,525566.0,834.16,845.62,829.29,830.51,469423.0,127.12,128.76,126.88,127.3,2081950.0,314.31,315.93,313.27,313.87,525478.0
2021-07-19 00:00:00-04:00,282.9,284.6499,278.56,280.99,1591607.0,200.64,204.3599,200.28,202.15,1052179.0,830.43,838.86,824.16,834.88,378300.0,127.07,128.565,125.7895,126.9,2210048.0,313.14,313.56,305.82,308.52,681074.0
2021-07-20 00:00:00-04:00,283.11,284.44,279.69,283.0,1148571.0,202.9,204.6179,202.06,203.27,905529.0,838.5,840.0,828.18,832.46,285193.0,127.88,128.87,126.95,127.98,1790332.0,310.81,313.99,310.81,312.4,623081.0
2021-07-21 00:00:00-04:00,282.68,283.135,279.93,280.3,917974.0,203.16,203.5399,200.66,201.23,1281964.0,829.53,829.53,812.84,819.76,482329.0,127.77,128.195,126.44,126.89,1217522.0,311.39,311.97,308.11,308.33,531292.0
2021-07-22 00:00:00-04:00,279.7,282.12,276.89,281.6,977647.0,190.93,195.0,189.4,192.22,3079331.0,823.23,826.79,817.57,820.86,319013.0,126.69,127.37,126.31,127.17,972116.0,307.99,310.13,307.52,309.26,470510.0
2021-07-23 00:00:00-04:00,282.25,285.74,280.73,285.3,949341.0,193.17,194.65,190.65,193.26,1922692.0,820.61,835.46,815.96,833.72,273931.0,127.62,128.09,126.67,127.86,1209536.0,310.2,314.36,309.23,313.89,456555.0
2021-07-26 00:00:00-04:00,283.26,284.93,282.494,284.6296,914490.0,192.96,193.28,190.01,192.24,1486879.0,831.99,835.02,823.85,829.57,232407.0,127.44,128.06,127.0177,127.97,1021342.0,312.74,314.1,310.66,313.73,390847.0
2021-07-27 00:00:00-04:00,285.01,287.5,284.03,286.97,984579.0,192.53,194.65,191.4,194.56,963611.0,827.66,842.53,825.39,842.37,306748.0,127.6,129.35,127.19,129.21,1271265.0,313.93,315.17,311.81,313.91,588289.0
2021-07-28 00:00:00-04:00,286.94,287.3,283.75,284.895,1138213.0,194.74,194.84,191.905,192.93,737181.0,836.26,841.59,832.32,836.32,325333.0,129.13,129.13,127.17,127.63,1465096.0,314.44,315.9,311.89,313.05,507328.0
2021-07-29 00:00:00-04:00,286.0,289.5121,282.26,283.0,1408239.0,193.89,194.32,190.6,192.83,958448.0,825.42,836.25,784.29,786.0,769562.0,127.95,128.43,127.36,127.87,1008573.0,313.29,314.99,311.61,311.83,355384.0
2021-07-30 00:00:00-04:00,284.69,286.635,282.75,282.94,1331459.0,193.06,194.93,192.54,193.13,1396522.0,790.96,829.74,790.96,820.96,555272.0,128.16,129.49,127.89,128.04,1365053.0,313.21,316.95,312.42,312.51,598172.0
2021-08-02 00:00:00-04:00,283.5,286.13,283.17,283.62,1046559.0,193.81,195.17,192.6973,193.13,816629.0,820.0,826.0645,813.42,819.02,339766.0,128.72,129.6,128.05,128.42,1371373.0,314.06,315.01,310.92,311.19,696635.0
2021-08-03 00:00:00-04:00,283.7,285.82,282.81,284.36,757931.0,193.23,194.87,192.51,194.84,831139.0,823.38,834.0,816.15,820.27,409288.0,129.07,129.68,128.12,129.65,1461828.0,311.93,313.04,307.1401,309.19,1286183.0
2021-08-04 00:00:00-04:00,284.79,285.76,281.71,284.94,1084226.0,195.3,195.72,192.81,195.08,1040037.0,820.31,832.85,818.835,827.65,283829.0,129.75,130.17,128.495,128.895,1139742.0,310.7,313.62,304.61,306.62,1251487.0
2021-08-05 00:00:00-04:00,286.43,286.72,281.13,282.73,1157088.0,195.97,196.0,192.64,194.46,816024.0,833.02,833.9,822.52,831.24,290572.0,129.55,130.52,128.81,130.46,1194587.0,307.8,308.91,304.46,308.91,1018196.0
2021-08-06 00:00:00-04:00,281.4,283.44,281.01,282.11,1181654.0,193.21,195.38,193.02,194.85,747683.0,825.37,829.04,818.605,819.91,438845.0,129.91,130.45,128.8,129.52,2617374.0,308.72,311.03,304.67,304.71,435620.0
2021-08-09 00:00:00-04:00,282.0,282.42,278.95,280.06,796567.0,194.7,195.28,193.63,194.23,699321.0,824.02,824.02,814.29,815.04,378494.0,129.77,130.17,129.12,130.01,672139.0,304.59,310.35,304.13,309.8,641909.0
2021-08-10 00:00:00-04:00,281.55,281.98,275.0,275.25,1112319.0,194.8,195.0,190.87,190.98,841136.0,815.0,818.18,797.65,797.9,399478.0,130.01,130.19,128.75,129.36,1384136.0,311.81,314.86,309.96,311.0,722760.0
2021-08-11 00:00:00-04:00,277.98,277.695,275.37,277.23,691995.0,191.85,192.79,191.0,191.95,650525.0,803.27,809.9,797.67,807.0,490933.0,130.07,130.31,128.43,128.89,2074815.0,311.65,313.73,310.36,312.0,407538.0
2021-08-12 00:00:00-04:00,277.75,280.475,276.15,280.13,689338.0,192.33,194.02,191.52,193.31,556609.0,806.89,817.03,805.21,811.72,389301.0,129.38,130.17,128.56,130.06,1056486.0,313.25,315.5,311.468,315.05,505382.0
2021-08-13 00:00:00-04:00,280.43,282.95,279.205,282.88,676933.0,194.0,194.91,193.16,194.78,476763.0,813.65,817.08,805.2,814.1,267689.0,130.33,132.08,129.9,132.02,1235104.0,315.45,316.28,313.2222,314.76,417316.0
2021-08-16 00:00:00-04:00,282.92,284.56,281.77,283.12,941461.0,195.0,196.069,193.9,195.01,961172.0,814.07,824.28,814.07,823.22,242848.0,132.18,133.91,132.01,133.68,2119053.0,314.67,318.58,314.15,318.11,549464.0
2021-08-17 00:00:00-04:00,281.14,286.73,281.14,286.56,708933.0,194.72,197.66,194.45,196.84,873296.0,820.0,829.08,816.06,827.82,213719.0,133.34,134.19,133.03,134.07,2150390.0,317.72,320.11,316.29,319.51,556160.0
2021-08-18 00:00:00-04:00,287.0,287.285,283.33,283.38,836839.0,196.52,196.54,193.99,194.03,792387.0,824.48,826.02,811.94,814.63,167522.0,134.03,134.49,131.96,132.49,2096484.0,318.16,321.12,317.84,320.1,689985.0
2021-08-19 00:00:00-04:00,281.59,289.73,281.59,289.18,970747.0,194.22,198.41,193.32,197.96,822366.0,814.27,838.0,811.225,834.58,278978.0,132.04,133.35,131.88,133.15,1183101.0,320.17,323.71,319.92,322.47,464997.0
2021-08-20 00:00:00-04:00,289.71,291.82,287.75,290.79,1079014.0,197.55,200.385,196.78,198.09,1045329.0,833.12,843.5,829.79,835.64,228704.0,133.1,134.66,131.98,134.25,1369946.0,322.45,326.4375,320.32,324.27,456092.0
2021-08-23 00:00:00-04:00,290.0,290.335,287.31,288.58,726642.0,199.06,198.72,195.57,195.94,873091.0,835.51,840.0,830.17,835.98,303087.0,134.26,134.7,133.13,133.39,1153856.0,324.25,325.545,320.975,321.29,453392.0
2021-08-24 00:00:00-04:00,289.49,289.81,283.39,284.61,788675.0,196.11,196.12,192.3,192.5,1112155.0,836.92,838.0,819.3,819.99,245607.0,133.39,133.43,130.66,130.76,1666613.0,321.06,321.42,314.8647,317.83,477779.0
2021-08-25 00:00:00-04:00,284.65,284.69,281.72,282.9,758893.0,192.51,192.58,189.93,190.32,1195054.0,819.09,821.48,801.2,807.42,231120.0,130.53,131.315,129.685,130.54,1460317.0,316.94,318.5,315.82,316.38,456130.0
2021-08-26 00:00:00-04:00,282.3,284.87,281.72,283.24,821242.0,190.61,191.79,189.45,189.7,1418049.0,814.98,830.18,807.53,825.26,386201.0,130.98,131.2,129.6675,130.61,2171263.0,317.43,319.28,316.22,316.28,503750.0
2021-08-27 00:00:00-04:00,284.82,285.81,282.205,285.41,713399.0,190.4,191.28,189.35,191.0,1224407.0,827.9,830.26,819.0,825.18,325943.0,131.45,131.57,130.56,131.3,1165749.0,317.48,318.62,315.54,317.62,390296.0
2021-08-30 00:00:00-04:00,285.5,291.77,285.22,291.67,902737.0,191.03,192.75,190.68,192.31,1177489.0,825.5,842.79,824.65,840.41,261435.0,131.31,133.89,131.28,133.7,1118258.0,317.13,320.73,317.13,320.56,570220.0
2021-08-31 00:00:00-04:00,289.83,292.73,288.795,292.21,1154977.0,192.77,194.94,191.03,194.7,1169292.0,840.0,848.48,833.83,843.68,336499.0,133.69,135.03,132.77,134.65,1473623.0,319.52,324.37,316.88,323.61,488823.0
2021-09-01 00:00:00-04:00,292.77,298.4399,291.99,298.04,1309007.0,194.87,198.16,194.46,197.95,921161.0,837.93,869.88,837.93,867.91,378591.0,135.0,138.07,134.58,137.78,2562038.0,323.76,330.32,322.33,329.77,458445.0
2021-09-02 00:00:00-04:00,298.1,300.98,295.69,300.94,1453699.0,198.04,198.5,195.57,197.93,1146736.0,869.18,875.79,852.11,874.43,546723.0,137.75,138.65,136.875,138.46,1867040.0,329.87,331.29,327.2683,330.975,424104.0
2021-09-03 00:00:00-04:00,300.05,302.3,297.17,301.99,1126014.0,197.51,198.64,194.54,198.52,957062.0,866.79,885.26,866.0,882.83,401824.0,138.04,139.33,136.61,138.98,1314978.0,330.2,331.03,325.63,330.85,302097.0
2021-09-07 00:00:00-04:00,300.5,301.94,295.1,299.15,985194.0,198.5,198.5,193.83,195.56,881919.0,865.5,884.23,859.56,882.3,340011.0,138.21,138.39,135.95,137.63,2052253.0,331.02,331.68,324.18,326.66,393514.0
2021-09-08 00:00:00-04:00,298.66,303.72,298.37,303.64,977290.0,194.0,197.25,193.43,196.53,1298875.0,880.72,883.24,874.09,882.37,270255.0,137.22,139.6,136.87,138.55,1464056.0,325.83,332.95,325.83,330.54,347097.0
2021-09-09 00:00:00-04:00,302.5,303.71,296.69,296.85,1050453.0,196.02,196.285,192.32,192.46,1187738.0,877.82,878.09,852.42,854.11,408043.0,137.6,138.0,134.685,134.75,2233044.0,330.88,330.88,323.69,324.17,476838.0
2021-09-10 00:00:00-04:00,296.49,297.155,290.06,293.88,1230053.0,190.85,191.4,187.59,188.36,1311982.0,851.56,851.56,832.91,844.59,367419.0,135.13,135.34,133.55,133.6,1393727.0,324.41,326.98,322.51,323.18,376100.0
2021-09-13 00:00:00-04:00,296.51,298.42,293.18,294.57,957621.0,189.75,191.08,188.58,189.87,1162065.0,850.0,852.93,833.46,839.4,353939.0,134.77,134.95,132.6103,132.81,1343118.0,324.58,326.92,321.04,321.12,374615.0
2021-09-14 00:00:00-04:00,295.29,297.79,294.81,296.34,842652.0,189.87,190.82,188.55,189.25,1072751.0,847.0,852.57,832.79,835.54,444810.0,132.86,133.67,131.72,132.55,1371839.0,320.29,320.29,314.94,317.42,367082.0
2021-09-15 00:00:00-04:00,296.62,297.83,294.25,297.34,818929.0,189.93,190.52,188.48,188.7,1240399.0,843.8,850.15,833.08,843.72,387689.0,133.01,134.3,132.06,133.33,1622601.0,318.39,322.15,317.48,319.37,309376.0
2021-09-16 00:00:00-04:00,296.79,298.0,292.84,297.17,726874.0,188.34,189.86,186.7,189.29,743841.0,841.59,855.41,838.195,853.75,409360.0,132.66,133.72,131.62,132.58,1237453.0,319.5,321.47,315.94,317.44,291067.0
2021-09-17 00:00:00-04:00,293.84,297.55,293.57,293.73,1617458.0,188.07,189.84,187.595,188.44,1494138.0,848.04,873.77,844.08,872.49,950702.0,131.37,132.14,129.77,130.11,3116766.0,315.06,318.09,310.25,311.04,632208.0
2021-09-20 00:00:00-04:00,291.54,294.15,287.61,291.12,1456201.0,187.48,189.45,185.26,187.17,927254.0,860.0,871.24,840.975,849.98,614163.0,128.96,130.27,127.7,129.02,1637224.0,310.42,315.66,308.56,312.04,397493.0
2021-09-21 00:00:00-04:00,292.25,294.22,290.67,291.78,937319.0,187.97,189.52,187.22,187.66,846098.0,850.0,861.4899,848.14,848.8,319564.0,129.63,130.84,128.81,128.83,1417438.0,312.43,315.65,311.83,311.92,397420.0
